status_id,text
1233965722281349121,@tblamb2you2 @BurnerAnthony @WhenIDrinkAlone @marchmadness @KUHoops @BaylorMBB @ZagMBB @DaytonFlyers @Aztec_MBB @DukeMBB @FSUHoops @BluejayMBB @TerrapinHoops @LouisvilleMBB Man these guys don't understand that Dayton has been trying to get there so called power house to agree to a hole and home they refuse when we did play them we smashed them like pit when they was the 6th ranked team in the nation or Louisville when they was 11th ever since nobody
1234289520495013888,https://t.co/2EighbCe9Z
1233922962224549889,"Taking on the Terps in primetime 🏀

8 PM ET on ESPN. 

#GoGreen https://t.co/UOPjaGC20l"
1235743742197293058,"💪🏽 Randy B / Director
Nike 🏀 Shooting Camp 
West Deptford NJ 
Harford County MD
July 20-24 2020 Registration is Now
https://t.co/7Y9uwUi4df
PUT IT IN THE BOOK 💪🏽 https://t.co/P5LWID2iUz"
1236798632348848131,Will’s reaction is gold 🤔
1236731250557227008,Michigan basketball vs. Maryland Terrapins: Live updates - Detroit Free Press https://t.co/3kmYRAPnjG #basketball #basketballnews
1236685900685496326,Let's Go Terps! #FearTheTurtle https://t.co/zFGDYWCTyu
1233958294219300865,@ClifSoCal @410_probz @TerrapinHoops Mushroom burner account say what
1236019443110760450,Frustrating the games at Hopkins have no fans. Maryland HS basketball quarterfinals and wrestling championships are this weekend … and there has been no ban on fans. Wrestling is in Upper Marlboro (Montgomery County). #d3hoops
1236744685755998208,YOUR MARYLAND TERRAPINS ARE BIG TEN BASKETBALL CHAMPIONS
1233935697540718592,"Yup, this one."
1236735617679142912,"“Just to come back and do something that’s never happened in Maryland history…it means everything.” 

@AnthonyCowanJr joined @TheAndyKatz after @TerrapinHoops secured a share of the Big Ten regular-season championship at his final home game. https://t.co/foNuqHvTWV"
1236718619641499650,LETS GO TO BENTLEYS
1233890642268389376,"Hate has no place here. Thank you @UMPD for your swift action to protect our community, and @DiverseTerps and @TerrapinLife for your continued work to support our Terps https://t.co/K1PZ71V34H"
1236697363126902784,evergreen tweet
1236810910519496709,Michigan State is going lose in the 2nd round of the NCAA tournament and i don't mind seeing my lady Bucks loss to Maryland because they have a coach i actually respect. #GoBucks anyhow 🏀
1236719155077922818,"folks, you just love to see it #terps https://t.co/P1CXoO99sT"
1233936563446239232,@TerrapinHoops @MSU_Basketball BRESLIN &gt;&gt;&gt;
1233877517091659779,"Last of the college basketball picks for the night. I’ve imploded

Duke u124
Maryland -2
San Diego State -5
Southern Cal -3
S. Carolina +5.5
Arizona -2.5

Don’t worry, full nba slate still coming"
1233926539697414147,#FearTheTurtle #FTT 🐢 #B1G #B1GMBBall 🏀 #ScholarAthleteVenture https://t.co/ibomWTW7HI
1238142124710866946,I may bash Maryland Basketball bit can’t believe we won both BIG TEN regular season AND the tournament title
1236724944186327040,YOUR MARYLAND TERRAPINS ARE BIG TEN BASKETBALL CHAMPIONS
1237394742138167296,"My breakdown of @TerpsFootball running back (my rb5) Anthony McFarland on the @GoingFor_2 War Room

#NFLDraft #NFL
#NFLCombine #NFLTwitter
#draftpack #NFLDraftNews #Terps
#maryland

https://t.co/EnIrffxzMS"
1236690893416968192,"#Terps pregame is LIVE! @zachsolon and @juliajjoseph will fill you in with all you need to know before first pitch! Tune in: 

https://t.co/dvGLCVdYas"
1236741635855265793,@marchmadness @AnthonyCowanJr @TheAndyKatz @TerrapinHoops A STUD from Maryland playing for Maryland !!! #DMV2UMD
1236806358307143680,"In 6 Big Ten seasons, Maryland women’s basketball has 5 regular season titles and 4 conference tournament titles"
1236003092908388352,Cc: @EmptySeatsPics
1236727311405395968,@TerrapinHoops @PrimeRGIII First round exits
1233964809923764224,"Wrestlers: 7-0 at home + NCAA attendance record.

Women: 36 straight at home, second longest in nation.

Men: Just won 13th straight at home &amp; with Maryland’s loss tonight is lone B1G team that is unbeaten in conference play.

What a winter at Carver.
https://t.co/EdAE0UlfvA"
1236825261745885186,🐢💪🏾 Rising PF the empire https://t.co/xdqL0J4UhV
1238200036275691523,"Let the record show that Maryland would’ve won the NCAA Tournament 

There was no better duo in college basketball this year than @AnthonyCowanJr and @JalenSmith2000"
1237343872214355968,"""NIGHTLY VIBES😤😤😤ITS MEDICATED MONDAY😤😤💨💨🔥🔥🚀🚀#TERPS #PPP #HITMYNOTE #STONERFAM @AmeriCannaBlunt @AATFP @NorCalStoner420 @Amznfrknaz @DollarBlazeClub @PositivePyrami1 @operator55_11 @therealChef420 @ChefJoeette @herbalinfuser @tnbnatural @PMR420 https://t.co/aSDnYtdsKg"
1233894718485884928,"Which teams X-Factor players will have more of an impact on the @TerrapinHoops and @MSU_Basketball game?

Watts, Brown, Henry

OR

Morsell, Wiggins, Scott

@BustingBrackets previews tonight's B1G matchup. #Terps #GoGreen https://t.co/u6DatIvrjd"
1238048140411928578,@panamastyle @CoachTurgeon @TerrapinHoops Like who? Our bench is not very deep since those loser twins hit the transfer portal.
1238147237055803396,"Interesting tidbit:  If the ACC tournament is indeed over, then #Clemson basketball will finish the season with a win for the first time since a 70-68 win over Maryland ... on Feb. 25, 1950 ... 70 years ago."
1237220697308573696,You already know.
1236718790097936384,#TerpNation 🐢🏀
1233905150554771458,"Hate has no place on our campus. See @UMPD’s announcement and @DiverseTerps &amp; @TerrapinLife's letter to the #UMD community. We stand with our Jewish Terps. Please know resources are available to you.

• https://t.co/Pr5x82EOn0
• https://t.co/HiASgkHSnb https://t.co/gBGuYXjCAB"
1238137307221430273,"Maryland  was finna dig in they ass!!! 

#terps"
1233914304518291456,"No. 9 @TerrapinHoops is warming up for its rematch with Michigan State. The Terps finished the first contest on a 14-0 run. 

What happens this time around?

Find out with @bhartlove and @MattLevine__ in under 30 minutes. 

📻: https://t.co/iLkPlHd0XM https://t.co/LjGNrHkT7x"
1238486662709161985,@DanielDerio_ @freaknroller @airbud94 @TerrapinHoops @CoachTurgeon @notthefakeSVP Yes we did you clown
1236694547553488896,"Under 4 TO (2:13), #Terps lead 33-23.  Cowan has 10 points"
1236710162196574220,Terps 🏀!!! #OneMaryland
1237240820723580928,"🏆 @TerrapinHoops, @MSU_Basketball &amp; @BadgerMBB all added to their trophy cases over the weekend!

See who has the most regular season titles in @bigten history 👇 https://t.co/PHt3iG0dsu"
1236695069207531521,@TerrapinHoops @umterps Who?
1233972820713013248,"@ChuckDouglas_ @TerrapinHoops @team980  The reality: Team has played poorly the past 3 games. Cowan is tired and slumping. Turgeon needs to move him to PG, but won’t sit Ayala. Wiggs choked tonight, but is ok. Needs to tweak the formula, but won’t. I see trouble.."
1236782055641550848,"Anthony Cowan Jr.’s senior day culminated in the No. 9 Terrapins beating No. 25 Michigan to earn a share of their first Big Ten regular-season title. @Adam_Zielonka has more with the postgame reaction.  #Terps #Terrapins #BigTenchampions
https://t.co/AskMRhRKyb"
1236654964170264577,My numbers like Maryland by 4.3 over Michigan at home. For more college basketball predictions: https://t.co/MHwloar10a
1236693982911983616,if maryland wants to win a national championship. they have to let stick smith run after a rebound to put pressure on opposing defenses!! #differencemaker go terps!!! @notthefakeSVP
1233923919645757442,@thatintaminguy @TerrapinHoops @AnthonyCowanJr @EA_Glo @410D_ @JalenSmith2000 U care dumbass since u asked and got burned
1233936603128696833,@JayDavis_1981 Honestly shocked he hasn’t picked up a few fouls. Not that he’s been hacking but the Cowan effect. I assume the terps will go to him more in the 2nd half.
1236755404509634562,Mark Turgeon taking questions after the #Terps beat Michigan 83-70 to earn a share of the Big Ten regular season title. https://t.co/rkWHiaMhXk
1238326864407642115,"Reed and I had to have a laugh, Maryland basketball has half the heart of a real foreskin"
1238492756160413696,The Big Ten Conference is walking back their initial cancellation of all spring sports through the academic year. Now suspended until April 6 and will  re-evaluate then. Statement: #Terps @WMAR2News https://t.co/vw02r2W4am
1233919464439152640,For context the first pic is probably at kickoff and the second is 9.5 hours before tipoff
1233936170217656320,@TerrapinHoops they’re down by 11 relax
1233945447208611840,Michigan State must be shooting 90+% in the second half yeah? @TerrapinHoops
1238297974658207746,"Maryland men’s basketball head coach Mark Turgeon joins @notthefakeSVP to discuss the abrupt end of the season.

The one silver lining the Terps can take from a heartbreaking day is that they spent their last moments on the court together cutting down nets as champions. (1/2) https://t.co/ei0MTENqOt"
1233923713734782978,"Shocker, #Terps digging an early hole."
1236988823072112640,"History was made today for Maryland Basketball, winning a share of the Big Ten regular-season title for the first time ever. 

@ABrownSports has the story for this game.

https://t.co/uGDQO1INeA"
1233954918312108032,@TerrapinHoops https://t.co/7qsWcfrGkw
1236759901420085248,Mark Turgeon has won a regular season conference title more recently than Mike Krzyzewski
1236049361873899520,"Main thing with #r1nt is not about business continuity (eg, #Covid_19) - is about clients changing hands.

From #terps’ hands to platform owners’ hands.

What happens if we become invisible + have no direct contact with clients? Translation rate trend is self-explanatory...
#1nt https://t.co/i02NtJqPDU"
1238454492825255942,"Thank You, Terp Nation https://t.co/13gSYdNc6K"
1238163338179248128,.@TerrapinHoops start building Cowan his statue now
1233978931453288451,"@BurnerAnthony @WhenIDrinkAlone @secretlifeofjoy @marchmadness @KUHoops @BaylorMBB @ZagMBB @DaytonFlyers @Aztec_MBB @DukeMBB @FSUHoops @BluejayMBB @TerrapinHoops @LouisvilleMBB Have they beaten a ranked team this year? Sorry, can’t get their schedule to pull up on my phone"
1236735032871575554,"Maryland men’s: Big Ten champs

Maryland women’s: Big Ten champs

Big Ten basketball is different in College Park"
1236722304832483330,"Maryland’s seeding in the Big Ten Tournament will depend on what happens later today between Michigan St and Ohio St. If the Spartans win, Maryland will be the #3 seed. If Ohio St wins, Maryland will be the #2 seed. #Terps"
1236769390466494465,YOUR MARYLAND TERRAPINS ARE BIG TEN BASKETBALL CHAMPIONS
1236750980986875907,"Congratulations to @Aaron_Wiggins_ and the @TerrapinHoops on winning the 2019-2020 Big Ten Championship! 
#GoTrojans #GoTerps https://t.co/Xk5T6sO3kf"
1236938357407485952,"Our terminology extraction algorithm is getting smarter! With the newest update, it will start to learn from your profile and make suggestions accordingly. The terminology lists from your preparatory documents will improve the more you use it!

#ai #interpretbank #terps https://t.co/s6e8LnH7NP"
1235622897890230273,#9 Maryland will be in Tonight for 6’10” 4⭐️Adama Sanogo of @tps_hsbb &amp; @NYRhoops 🇲🇱 #Terps https://t.co/jMkhq3bd9S
1233907276295045121,@TerrapinHoops @AnthonyCowanJr I'm amped up! https://t.co/jt7VJYZkAC
1233922160953118722,"@thatintaminguy @TerrapinHoops @AnthonyCowanJr @EA_Glo @410D_ @JalenSmith2000 ACC - 8 titles since ‘01
Big 10 - 0 titles since ‘01

u 🤡"
1238305933916172294,"Thank You, Terp Nation https://t.co/13gSYdNc6K"
1233946535345430529,Maryland’s student section is actually pathetic. A bunch of students who have no idea about the rules of basketball.
1238293841649766401,"In my defense, the newsroom is actually very dusty right now..."
1233966601566900224,@DaceyTed @jcmanuel2323 @ryan_pickle13 @TerrapinHoops I agree we were today. Doesn’t mean we need to fire our coach. Happens during a season.
1237341592975036418,The turtle needs to go back into his shell. Never to return.
1236001344626012160,"Maryland women’s basketball passes first Big Ten tournament test in 74-62 win over Purdue.

https://t.co/lUyqxFK1DE"
1233920973922955267,@BStakesnoBS @TerrapinHoops Come baaaack to the ACC
1233923718604349440,UNDER-16: Michigan St leads the #Terps 17-5. The Spartans have hit seven of their first eight shots including 3-3 from behind the arc. Maryland is just 2-7 from the floor.
1238172147798982656,"Wisconsin, Michigan State, and Maryland named Big Ten Basketball co-champions."
1238488604520914945,Interesting.
1235624703974346754,Well deserved for Jalen Smith who has been playing lights out basketball for the #Terps! 👏🏾 https://t.co/LRUeOeF8Nw
1238206537853808641,To all #Terps fans who have followed along over my 3 1/2 years... thank you. I'm so excited to see what the crew has in store for next year. #YourTerpsYourStation
1238484311214415872,@freaknroller @Ayush_Diseye @TerrapinHoops @CoachTurgeon @notthefakeSVP @DanielDerio_
1233955935485341697,"No. 24 Michigan State gets revenge on No. 9 Maryland men’s basketball, 78-66.

https://t.co/wTCx4k6EmH"
1233947784992239617,11 point game folks... #Terps
1236107160800702466,"Podcast Episode 92: We are shell shocked

On this week's show:

- What has happened to the #Terps ?
- Some standouts from spring training
- Can the #Orioles avoid 100 losses?
- Thoughts on the NFL CBA and substance abuse policy

https://t.co/pit5h1pgIB"
1236725343806988290,🗣 TerpNatioooon!
1236989231383404544,"@MagicJohnson @MSU_Basketball On behalf of MN Basketball, I'd like to apologize for blowing last minute leads to both MD and WI. Sparty was the best team and deserved it on their own this year."
1233940786938601474,Scott Van Pelt is a HUGE @TerrapinHoops fan! Great to catch up with him tonight! @notthefakeSVP https://t.co/38B5uCSdNH
1238264539650629638,"The hammer has been dropped. 

The NCAA has canceled all winter and spring championships, including the 2020 men's and women's basketball tournaments. https://t.co/l5RKoSDlGk"
1236797135095500800,"BIG TEN CHAMPIONS 🐢

No. 9 Maryland clinches a share of its first Big Ten regular-season title with the win over No. 25 Michigan! #FearTheTurtle https://t.co/ZmbPtzipfi"
1236823560179646465,"Another great one from Barry. “Put the tears on hold, because there are more games ahead. But treasure Sunday,”
Read it."
1233954653777416193,@TerrapinHoops we all have bad nights.. hoping this was just one of those. we'll be back
1235629278081019907,"@andoneGWpodcast So it's based on the combined record (winning %) against the group of tied teams, and actually MSU would get the No 1 seed in the tournament. (https://t.co/EgXWe8gKTo) 

MSU was 4-2 against the other three, Maryland was 3-2, Wisconsin was 2-2, and Illinois was 1-4."
1236773049875251200,That’s one excited #Terps coach right there. #BigTenChamps https://t.co/7Kzx6l5lPV
1236867393474957313,"One of the greatest days in Terps history! Two championships on the same day! It's a great day to be a Terp! #OneMaryland 

https://t.co/l4KnV1HV4Z"
1238452680491765760,@IndSportsCorp @BadgerMBB @IlliniMBB @MSU_Basketball @TerrapinHoops https://t.co/kIbSHULOia
1233934451526324225,"HALF: Sparty 40, #Terps 29

Winston with a three from half court as time expires gives Michigan State a double-digit lead going into the locker room."
1236737569909403648,"Big Ten Champions!

#9 Maryland handles #25 Michigan 83-70. Terrapins capture a share of the Big Ten Title for the first time under Mark Turgeon. 

Anthony Cowan: 20 PTS, 8 AST, 4 REB

 https://t.co/OOLf2n8gpa"
1233981747223769088,You're going to lose games in a conference as deep as the @bigten. Better to do it in February than in March. Different story come tournament time. Go Terps!!! @umterps @TerrapinHoops
1233943249733242882,Assist of the night at the @espn @MSU_Basketball @TerrapinHoops game: me directing @notthefakesvp to the media room chikky nuggs at halftime #sustenance
1236994611484274688,@TerrapinHoops is the last big ten team to win a basketball national championship. That’s it. That’s the tweet
1233956845838049281,https://t.co/dnxrIYTEw5 https://t.co/2EighbCe9Z
1236726240901582854,"""Whenever I come here, whenever I come back, it's always going to be home."" 

Maryland native @AnthonyCowanJr caught up with @TheAndyKatz after his final home game for @TerrapinHoops on what it all means to him ⬇️ https://t.co/hMAcAcqCa6"
1236137043979354112,Hotel In Maryland Cancels Reservation For Yeshiva U. Basketball Team Over Coronavirus Fears https://t.co/pkdcTUirhi
1236717851349790720,@TerrapinHoops https://t.co/FlBeBZgwXK
1236091477060509697,"Amid Confirmed Coronavirus Cases In Maryland, Johns Hopkins Will Not Allow Fans At NCAA Division III Basketball Tournament https://t.co/DQDExHosZC https://t.co/J8h8qFW25u"
1233940062183792640,@TerrapinHoops I need y’all to fight for this one! Com’on Terps! Keep on fighting don’t give in!
1233882439132557313,Maryland football vs. Maryland basketball https://t.co/STQfpoyrMO
1233948590827089922,"@TerrapinHoops maryland, will you get a rebound? https://t.co/PcAVh3beuT"
1237442265854992384,"@CNAROMA è al fianco degli #Terps ""le attività #congressuali e i relativi servizi di #1nt"".Leggete qui la lettera del Presidente agli #imprenditori #italiani.
#Congresscrisis #COVID2019 #sospensionescadenzefiscali #sospensionemutui #INPS #INAIL #partiteIVA
https://t.co/dyPM04S3sv"
1236775294666670080,@TerrapinHoops Congratulations
1233913850589741057,Scott Van Pelt is a HUGE @TerrapinHoops fan! Great to catch up with him tonight! @notthefakeSVP https://t.co/38B5uCSdNH
1235587146620252161,@marchmadness @NaismithTrophy @KUHoops @DukeMBB @Aztec_MBB @IowaHoops @MarquetteMBB @SetonHallMBB @OregonMBB @TerrapinHoops @DaytonFlyers Garza
1238174742265413638,#CoronavirusPandemic #MarchSadness #COVD19 #feartheturtle https://t.co/Cwj5uLsXHm
1233933845004800000,Terps by a million. Let’s go.
1236698422322663424,@TerrapinHoops @AnthonyCowanJr Finish!!
1236767754117697537,"BIG TEN CHAMPIONS 🐢

No. 9 Maryland clinches a share of its first Big Ten regular-season title with the win over No. 25 Michigan! #FearTheTurtle https://t.co/ZmbPtzipfi"
1233958516756504577,@VeryRBLXPriv @ovie33156993 @TerrapinHoops Erica Ayala sucks. Wiggins is inconsistent. Cowan has been shit and useless. Our team can’t shoot three’s ever! It’s just stix. Who else is a big rebounder besides him?
1236721056729227264,LETS GO TERPS
1237369526913847296,"My breakdown of @TerpsFootball running back (my rb5) Anthony McFarland on the @GoingFor_2 War Room

#NFLDraft #NFL
#NFLCombine #NFLTwitter
#draftpack #NFLDraftNews #Terps
#maryland

https://t.co/EnIrffxzMS"
1236711255215427585,Come on some BS Calls #Terps #Michigan
1233967072734056449,"@WBrettzky @TerrapinHoops Learned not to slap the floor this time around, eh?"
1236728212371181569,TERPS TRIUMPH- @TerrapinHoops tops @umichbball 83-70 to win a share of their first @B1GMBBall title since joining the league. Anthony Cowan nets 20 points with 8 assists while Jalen Smith adds 17 with 11 rebounds. #Terps improve to 24-7. @WTOP
1236738189307588609,"You'll probably want to watch this again:

@AnthonyCowanJr checks out for the last time in a @TerrapinHoops home game. https://t.co/VtbfguxTuA"
1233977041659318277,"Fouls called in top-15 college basketball games today:

Penn State-Iowa: 27
Seton Hall-Marquette: 29
Duke-Virginia: 34
FSU-Clemson: 35
Michigan State-Maryland: 35
Providence-Villanova: 36
San Diego State-Nevada: 38
Kansas-Kansas State: 40
Baylor-TCU: 41

Auburn-Kentucky: 46"
1233948928237801473,From watching the great Gary Williams coach to this moron Turgeon is a sight to see. @TerrapinHoops
1236749093340434432,"@emma_interprets @DutchTerp @_Alex_Mantecon @Julia_Poger @adrechsel @DrFantinuoli @belangeintl @JessicaAyala1nt @AVInterpreter @aiiconline @MSEInterpret If #terps or associations can’t (or won’t) own any platforms, I think we’d need to reach a common agreement (in writing) on red lines re #r1nt. This goes much beyond rates and should include as many colleagues as possible, as it would have no teeth without critical mass"
1236720335086551045,Big Ten Champs! #Terps
1238131241620312064,@editti22 Mark Turgeon cant have haters if they dont play
1236061128574160897,"College Basketball latest Bracketology:
(Seeds)

#1 Kansas, San Diego St, Baylor, Gonzaga
#2 Seton Hall, Dayton, FSU, Louisville 
#3 Kentucky, Duke, Nova, MSU
#4 Wisconsin, Maryland, Oregon, Creighton 
#5 BYU, Butler, Ohio St, Penn St
#6 Michigan, Auburn, Iowa, Colorado"
1236697610892857345,"Stix beat the buzzer.

No. 9 @TerrapinHoops leads No. 25 Michigan, 41-28, at halftime. https://t.co/V6ReOY14UI"
1236699168002969600,@TerrapinHoops from the parking lot is a stretch
1233893562103844870,"Terp Nation took College GameDay to another level at Xfinity Center this morning. 

Check out the best photos of the festivities from @SSopher528. https://t.co/buZUZd6N4W"
1233957326333399040,@sports_god1 @TerrapinHoops LMAOOO Imagine being this stupid
1236741711189204994,Congrats to Boys Basketball for winning against Elkton last night!   Awesome game! Heading to Xfinity!!  https://t.co/HOzrh8sExK https://t.co/ipfKkNVyQo
1233955258893815808,@baam_got @HaskinsEra @TerrapinHoops Lmao they’re so fraudulent
1236822740180623360,A huge win for the Terps today and what an honor to raise up this trophy at home!! Congrats @TerrapinHoops! Proud to be part of #ONEMaryland! Get ready to dance Terps 🐢🎉 https://t.co/sNBUWw1wL5
1236717359886368769,Mark Turgeon is becoming my least favorite coach
1236834451335806976,"🐢🏆

Congrats to No. 9 @TerrapinHoops on winning a share of its first B1G title. https://t.co/lC3pFBacYl"
1238293144413908992,@TerrapinHoops https://t.co/epRuZ7cPRB
1234308009700069376,Big Ten Basketball power rankings: Can anyone take Maryland off the No. 1 spot? - Busting Brackets https://t.co/xPnFawb6Go #basketball #basketballnews
1233970254570614784,"Recaps 4-1 
NCAA Basketball 2-1 
Duke vs Uva Under 124.5  ✅✅
Dep vs But  Over 135 ❌❌
MSU vs MD Over 138  ✅✅
NBA  2-0 
Bkn vs Mia Over 218  ✅✅
Hou vs Bos under 232  ✅✅✅
#overnundergirl #gambler #handicapper #gambling #NBA #NCAAB  #sportsbettor https://t.co/1azLWRdXtO"
1236815718521409542,"Maryland basketball beats Michigan, wins share of Big Ten title https://t.co/nKoD7vFAYx"
1233950463864778752,"In College Park tonight supporting @TerrapinHoops. Come find me at Xfinity Center, sec 209 signing copies of the #CapitalOfBasketball with the great @GaryWilliams02 #FTT @espn @notthefakeSVP https://t.co/zTYv0J3NnS https://t.co/3tYOamdo8u"
1233932009124302849,Cowan with a floater to snap a 9-0 #Spartans run.  #Terps trail 32-25 with 2;44 to go in the half
1233946971959939072,#Terps trail 66-53 with 8:19 left in the game. Cassius Winston has 16 points to lead the Spartans. Tillman and Hall each have 14. Jalen Smith leads Maryland with 16.
1233930421802618880,Lets go..  boys @TerrapinHoops
1236011226150449152,"Crowd wave at NCAA Division III men's basketball tournament at JHU.  Aside from the players, these medical professionals bring the most energy. No fans are allowed due to coronavirus concerns in the state of Maryland. @WMAR2News https://t.co/OWeK5Ygin0"
1233919566385942531,Terps by a million. Let’s go.
1236800447702339585,17 straight wins and the B1G Tourney Champs! Congrats to Coach B and the program. #Terps 🐢🐢
1238467635068710913,"BIG TEN CHAMPIONS 🐢

No. 9 Maryland clinches a share of its first Big Ten regular-season title with the win over No. 25 Michigan! #FearTheTurtle https://t.co/ZmbPtzipfi"
1236718242477092868,"As Anthony Cowan made his way to the bench to make way for Travis Valmon, coach Mark Turgeon pulls him into a tight hug, lifting him off the floor.

 That's a four-year bond"
1236734587801387008,"✌️ games left, and a lot to be determined.

@BadgerMBB and @TerrapinHoops have a share of the B1G title, and @MSU_Basketball can join them.

B1G tourney seeds:

1. UW 
2. ?
3. ?
4. ?
5. ?
6. ?
7. ?
8. RU
9. MICH
10. PUR
11. IU
12. MIN
13. NU
14. NEB https://t.co/JQ3ntwB4E4"
1238289793970327559,"Thank You, Terp Nation https://t.co/13gSYdNc6K"
